concept:name,time:timestamp,case:concept:name
Permit APPROVED by ADMINISTRATION,2018-09-18 10:25:25+00:00,request for payment 33074
Permit SUBMITTED by EMPLOYEE,2018-09-18 10:27:07+00:00,request for payment 33089
Permit APPROVED by ADMINISTRATION,2018-09-18 10:27:09+00:00,request for payment 33089
Permit SUBMITTED by EMPLOYEE,2018-09-18 11:20:02+00:00,request for payment 34816
Permit SUBMITTED by EMPLOYEE,2018-09-18 11:20:02+00:00,request for payment 34819
Permit APPROVED by ADMINISTRATION,2018-09-18 11:20:11+00:00,request for payment 34816
Permit APPROVED by ADMINISTRATION,2018-09-18 11:20:11+00:00,request for payment 34819
Request For Payment SAVED by EMPLOYEE,2018-09-18 11:40:28+00:00,request for payment 186252
_END_,2018-09-18 11:40:29+00:00,request for payment 186252
Request For Payment REJECTED by EMPLOYEE,2018-09-18 11:46:27+00:00,request for payment 20584
Request For Payment APPROVED by BUDGET OWNER,2018-09-18 11:54:07+00:00,request for payment 16483
Request For Payment APPROVED by BUDGET OWNER,2018-09-18 12:00:12+00:00,request for payment 65444
Permit SUBMITTED by EMPLOYEE,2018-09-18 12:00:12+00:00,request for payment 50429
Permit APPROVED by ADMINISTRATION,2018-09-18 12:00:43+00:00,request for payment 50429
Permit SUBMITTED by EMPLOYEE,2018-09-18 12:07:10+00:00,request for payment 28865
Permit APPROVED by ADMINISTRATION,2018-09-18 12:07:22+00:00,request for payment 28865
Request For Payment SUBMITTED by EMPLOYEE,2018-09-18 12:12:53+00:00,request for payment 28865
Request For Payment SUBMITTED by EMPLOYEE,2018-09-18 12:19:37+00:00,request for payment 50429
Request For Payment REJECTED by ADMINISTRATION,2018-09-18 12:19:51+00:00,request for payment 50429
Request For Payment REJECTED by ADMINISTRATION,2018-09-18 12:20:25+00:00,request for payment 28865
Request For Payment SUBMITTED by EMPLOYEE,2018-09-18 12:56:58+00:00,request for payment 20795
Request For Payment APPROVED by ADMINISTRATION,2018-09-18 13:08:26+00:00,request for payment 20795
Request For Payment APPROVED by BUDGET OWNER,2018-09-18 14:27:43+00:00,request for payment 70645
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-18 14:57:27+00:00,request for payment 65444
Request Payment,2018-09-18 14:57:28+00:00,request for payment 65444
Permit SUBMITTED by EMPLOYEE,2018-09-18 16:25:11+00:00,request for payment 55813
Permit SUBMITTED by EMPLOYEE,2018-09-18 16:25:11+00:00,request for payment 55811
Permit APPROVED by ADMINISTRATION,2018-09-18 16:25:15+00:00,request for payment 55813
Permit APPROVED by ADMINISTRATION,2018-09-18 16:25:15+00:00,request for payment 55811
Request For Payment SUBMITTED by EMPLOYEE,2018-09-18 17:43:22+00:00,request for payment 61075
Request For Payment APPROVED by ADMINISTRATION,2018-09-18 17:43:27+00:00,request for payment 61075
Request For Payment SUBMITTED by EMPLOYEE,2018-09-18 20:47:10+00:00,request for payment 20584
Request For Payment APPROVED by ADMINISTRATION,2018-09-18 20:47:16+00:00,request for payment 20584
Request For Payment SUBMITTED by EMPLOYEE,2018-09-19 07:02:31+00:00,request for payment 19288
Request For Payment REJECTED by ADMINISTRATION,2018-09-19 07:02:38+00:00,request for payment 19288
Request Payment,2018-09-19 07:52:50+00:00,request for payment 71938
Permit FINAL_APPROVED by SUPERVISOR,2018-09-19 08:48:56+00:00,request for payment 33089
Permit FINAL_APPROVED by SUPERVISOR,2018-09-19 08:52:55+00:00,request for payment 60249
Permit FINAL_APPROVED by SUPERVISOR,2018-09-19 08:53:00+00:00,request for payment 33074
Permit FINAL_APPROVED by SUPERVISOR,2018-09-19 08:58:41+00:00,request for payment 59793
Request Payment,2018-09-19 09:08:09+00:00,request for payment 66245
Permit FINAL_APPROVED by SUPERVISOR,2018-09-19 09:18:23+00:00,request for payment 71737
Permit FINAL_APPROVED by SUPERVISOR,2018-09-19 09:18:44+00:00,request for payment 55813
Permit FINAL_APPROVED by SUPERVISOR,2018-09-19 09:18:44+00:00,request for payment 55811
Permit APPROVED by BUDGET OWNER,2018-09-19 09:28:15+00:00,request for payment 28814
Permit APPROVED by BUDGET OWNER,2018-09-19 09:28:15+00:00,request for payment 28809
Permit APPROVED by BUDGET OWNER,2018-09-19 09:28:15+00:00,request for payment 28812
Permit APPROVED by BUDGET OWNER,2018-09-19 09:28:15+00:00,request for payment 28816
Permit FINAL_APPROVED by SUPERVISOR,2018-09-19 09:29:59+00:00,request for payment 28865
Permit FINAL_APPROVED by SUPERVISOR,2018-09-19 09:32:59+00:00,request for payment 50429
Request For Payment SUBMITTED by EMPLOYEE,2018-09-19 10:34:31+00:00,request for payment 69270
Request For Payment APPROVED by ADMINISTRATION,2018-09-19 10:35:23+00:00,request for payment 69270
Request For Payment APPROVED by ADMINISTRATION,2018-09-19 12:44:27+00:00,request for payment 71227
Request For Payment SUBMITTED by EMPLOYEE,2018-09-19 13:06:34+00:00,request for payment 20817
Request For Payment APPROVED by ADMINISTRATION,2018-09-19 13:06:38+00:00,request for payment 20817
Permit SUBMITTED by EMPLOYEE,2018-09-19 13:28:58+00:00,request for payment 21013
Permit APPROVED by ADMINISTRATION,2018-09-19 13:29:08+00:00,request for payment 21013
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-19 13:39:25+00:00,request for payment 69270
Request For Payment REJECTED by EMPLOYEE,2018-09-19 13:54:35+00:00,request for payment 71650
_END_,2018-09-19 13:54:36+00:00,request for payment 71650
Request For Payment SUBMITTED by EMPLOYEE,2018-09-19 13:57:49+00:00,request for payment 59388
Request For Payment APPROVED by ADMINISTRATION,2018-09-19 13:57:58+00:00,request for payment 59388
Permit APPROVED by SUPERVISOR,2018-09-19 14:18:27+00:00,request for payment 34816
Permit APPROVED by SUPERVISOR,2018-09-19 14:18:27+00:00,request for payment 34819
Request For Payment SUBMITTED by EMPLOYEE,2018-09-19 14:35:05+00:00,request for payment 59187
Request For Payment REJECTED by ADMINISTRATION,2018-09-19 14:35:13+00:00,request for payment 59187
Request For Payment SUBMITTED by EMPLOYEE,2018-09-19 18:50:20+00:00,request for payment 71618
Request For Payment APPROVED by ADMINISTRATION,2018-09-19 18:51:38+00:00,request for payment 71618
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-20 05:29:39+00:00,request for payment 16483
Permit FINAL_APPROVED by DIRECTOR,2018-09-20 05:32:55+00:00,request for payment 34816
Permit FINAL_APPROVED by DIRECTOR,2018-09-20 05:32:55+00:00,request for payment 34819
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-20 06:25:11+00:00,request for payment 62674
Permit FINAL_APPROVED by SUPERVISOR,2018-09-20 06:37:33+00:00,request for payment 10847
Permit FINAL_APPROVED by SUPERVISOR,2018-09-20 06:39:03+00:00,request for payment 35146
Permit FINAL_APPROVED by SUPERVISOR,2018-09-20 06:39:49+00:00,request for payment 70658
Permit FINAL_APPROVED by SUPERVISOR,2018-09-20 06:40:17+00:00,request for payment 70707
Permit FINAL_APPROVED by SUPERVISOR,2018-09-20 06:46:20+00:00,request for payment 21013
Request Payment,2018-09-20 07:07:38+00:00,request for payment 61026
Request For Payment REJECTED by EMPLOYEE,2018-09-20 07:14:11+00:00,request for payment 59187
Request For Payment SUBMITTED by EMPLOYEE,2018-09-20 07:20:34+00:00,request for payment 59187
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-20 07:27:03+00:00,request for payment 20817
Request For Payment APPROVED by ADMINISTRATION,2018-09-20 07:27:25+00:00,request for payment 59187
Request For Payment SUBMITTED by EMPLOYEE,2018-09-20 07:31:15+00:00,request for payment 10322
Request For Payment APPROVED by ADMINISTRATION,2018-09-20 07:31:24+00:00,request for payment 10322
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-20 07:37:27+00:00,request for payment 59187
Request Payment,2018-09-20 07:38:02+00:00,request for payment 69270
Permit FINAL_APPROVED by SUPERVISOR,2018-09-20 07:56:40+00:00,request for payment 60688
Request Payment,2018-09-20 08:00:01+00:00,request for payment 20817
Request For Payment SUBMITTED by EMPLOYEE,2018-09-20 08:48:25+00:00,request for payment 65189
Request For Payment APPROVED by BUDGET OWNER,2018-09-20 08:48:58+00:00,request for payment 61075
Request For Payment APPROVED by ADMINISTRATION,2018-09-20 08:49:46+00:00,request for payment 65189
Permit SUBMITTED by EMPLOYEE,2018-09-20 09:07:56+00:00,request for payment 17687
Permit APPROVED by ADMINISTRATION,2018-09-20 09:08:12+00:00,request for payment 17687
Request For Payment SUBMITTED by EMPLOYEE,2018-09-20 09:09:29+00:00,request for payment 16855
Request For Payment APPROVED by ADMINISTRATION,2018-09-20 09:09:43+00:00,request for payment 16855
Request Payment,2018-09-20 09:28:51+00:00,request for payment 16483
Request For Payment SUBMITTED by EMPLOYEE,2018-09-20 10:02:16+00:00,request for payment 186456
Request For Payment APPROVED by ADMINISTRATION,2018-09-20 10:02:27+00:00,request for payment 186456
Request For Payment SUBMITTED by EMPLOYEE,2018-09-20 10:13:43+00:00,request for payment 186461
Request For Payment APPROVED by ADMINISTRATION,2018-09-20 10:13:45+00:00,request for payment 186461
Request Payment,2018-09-20 11:48:58+00:00,request for payment 59305
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-20 12:22:59+00:00,request for payment 10319
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-20 12:24:10+00:00,request for payment 66885
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-20 12:25:23+00:00,request for payment 19976
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-20 12:26:23+00:00,request for payment 59068
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-20 12:29:31+00:00,request for payment 69102
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-20 12:31:19+00:00,request for payment 71027
Request For Payment REJECTED by EMPLOYEE,2018-09-20 12:34:46+00:00,request for payment 28865
Request For Payment REJECTED by ADMINISTRATION,2018-09-20 12:38:38+00:00,request for payment 71126
Request For Payment REJECTED by EMPLOYEE,2018-09-20 12:39:42+00:00,request for payment 50429
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-20 12:41:57+00:00,request for payment 20795
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-20 12:43:10+00:00,request for payment 59388
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-20 12:46:26+00:00,request for payment 10322
Request For Payment SUBMITTED by EMPLOYEE,2018-09-20 13:07:36+00:00,request for payment 186429
Request For Payment REJECTED by ADMINISTRATION,2018-09-20 13:07:41+00:00,request for payment 186429
Payment Handled,2018-09-20 15:31:17+00:00,request for payment 65444
Payment Handled,2018-09-20 15:31:17+00:00,request for payment 66245
Payment Handled,2018-09-20 15:31:17+00:00,request for payment 71938
Payment Handled,2018-09-20 15:31:17+00:00,request for payment 59225
Payment Handled,2018-09-20 15:31:17+00:00,request for payment 63680
Payment Handled,2018-09-20 15:31:17+00:00,request for payment 60094
Payment Handled,2018-09-20 15:31:17+00:00,request for payment 19320
Payment Handled,2018-09-20 15:31:17+00:00,request for payment 65891
Payment Handled,2018-09-20 15:31:17+00:00,request for payment 71635
Payment Handled,2018-09-20 15:31:17+00:00,request for payment 60218
_END_,2018-09-20 15:31:18+00:00,request for payment 65444
_END_,2018-09-20 15:31:18+00:00,request for payment 66245
_END_,2018-09-20 15:31:18+00:00,request for payment 71938
_END_,2018-09-20 15:31:18+00:00,request for payment 59225
_END_,2018-09-20 15:31:18+00:00,request for payment 63680
_END_,2018-09-20 15:31:18+00:00,request for payment 60094
_END_,2018-09-20 15:31:18+00:00,request for payment 19320
_END_,2018-09-20 15:31:18+00:00,request for payment 65891
_END_,2018-09-20 15:31:18+00:00,request for payment 71635
_END_,2018-09-20 15:31:18+00:00,request for payment 60218
Request For Payment SUBMITTED by EMPLOYEE,2018-09-20 18:16:49+00:00,request for payment 34816
Request For Payment APPROVED by ADMINISTRATION,2018-09-20 18:17:05+00:00,request for payment 34816
Request For Payment APPROVED by ADMINISTRATION,2018-09-21 07:26:15+00:00,request for payment 65933
Request For Payment SUBMITTED by EMPLOYEE,2018-09-21 07:37:12+00:00,request for payment 50429
Request For Payment APPROVED by ADMINISTRATION,2018-09-21 07:37:55+00:00,request for payment 50429
Request For Payment SUBMITTED by EMPLOYEE,2018-09-21 07:38:41+00:00,request for payment 28865
Request For Payment REJECTED by ADMINISTRATION,2018-09-21 07:38:52+00:00,request for payment 28865
Request For Payment APPROVED by BUDGET OWNER,2018-09-21 07:46:30+00:00,request for payment 60171
Request For Payment REJECTED by EMPLOYEE,2018-09-21 07:55:09+00:00,request for payment 19288
Request For Payment APPROVED by BUDGET OWNER,2018-09-21 08:01:10+00:00,request for payment 65189
Permit APPROVED by ADMINISTRATION,2018-09-21 09:22:08+00:00,request for payment 60348
Permit APPROVED by ADMINISTRATION,2018-09-21 09:22:08+00:00,request for payment 60346
Permit APPROVED by ADMINISTRATION,2018-09-21 09:22:08+00:00,request for payment 60344
Permit SUBMITTED by EMPLOYEE,2018-09-21 09:48:05+00:00,request for payment 55071
Permit APPROVED by ADMINISTRATION,2018-09-21 09:48:07+00:00,request for payment 55071
Request Payment,2018-09-21 10:06:49+00:00,request for payment 20795
Permit FINAL_APPROVED by SUPERVISOR,2018-09-21 10:28:05+00:00,request for payment 55071
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-21 11:46:57+00:00,request for payment 61075
Permit SUBMITTED by EMPLOYEE,2018-09-21 11:55:11+00:00,request for payment 23116
Permit APPROVED by ADMINISTRATION,2018-09-21 11:55:13+00:00,request for payment 23116
Request Payment,2018-09-21 11:58:24+00:00,request for payment 59187
Request For Payment SUBMITTED by EMPLOYEE,2018-09-21 12:19:04+00:00,request for payment 23116
Request For Payment APPROVED by ADMINISTRATION,2018-09-21 12:20:29+00:00,request for payment 23116
Permit SUBMITTED by EMPLOYEE,2018-09-21 12:40:02+00:00,request for payment 55854
Permit SUBMITTED by EMPLOYEE,2018-09-21 12:40:02+00:00,request for payment 55856
Permit SUBMITTED by EMPLOYEE,2018-09-21 12:40:02+00:00,request for payment 55858
Permit APPROVED by ADMINISTRATION,2018-09-21 12:40:03+00:00,request for payment 55854
Permit APPROVED by ADMINISTRATION,2018-09-21 12:40:03+00:00,request for payment 55856
Permit APPROVED by ADMINISTRATION,2018-09-21 12:40:03+00:00,request for payment 55858
Permit SUBMITTED by EMPLOYEE,2018-09-21 12:46:20+00:00,request for payment 55879
Permit APPROVED by ADMINISTRATION,2018-09-21 12:47:38+00:00,request for payment 55879
Request For Payment APPROVED by BUDGET OWNER,2018-09-21 13:18:02+00:00,request for payment 71227
Request For Payment SUBMITTED by EMPLOYEE,2018-09-21 15:48:11+00:00,request for payment 60065
Request For Payment SUBMITTED by EMPLOYEE,2018-09-21 16:09:33+00:00,request for payment 60595
Request For Payment REJECTED by ADMINISTRATION,2018-09-21 16:10:02+00:00,request for payment 60595
Request Payment,2018-09-21 19:01:43+00:00,request for payment 59388
Request Payment,2018-09-21 19:01:45+00:00,request for payment 10322
Request Payment,2018-09-21 19:01:45+00:00,request for payment 10319
Request For Payment SUBMITTED by EMPLOYEE,2018-09-21 19:29:12+00:00,request for payment 35146
Request For Payment APPROVED by ADMINISTRATION,2018-09-21 19:32:08+00:00,request for payment 35146
Permit SUBMITTED by EMPLOYEE,2018-09-22 19:12:19+00:00,request for payment 17748
Permit APPROVED by ADMINISTRATION,2018-09-22 19:12:22+00:00,request for payment 17748
Request For Payment REJECTED by ADMINISTRATION,2018-09-22 19:52:11+00:00,request for payment 60065
Request For Payment SUBMITTED by EMPLOYEE,2018-09-23 16:52:19+00:00,request for payment 55813
Request For Payment APPROVED by ADMINISTRATION,2018-09-23 16:53:11+00:00,request for payment 55813
Request For Payment REJECTED by EMPLOYEE,2018-09-24 06:17:31+00:00,request for payment 71126
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-24 06:26:24+00:00,request for payment 20584
Request Payment,2018-09-24 06:36:26+00:00,request for payment 61075
Permit FINAL_APPROVED by SUPERVISOR,2018-09-24 06:49:47+00:00,request for payment 23116
Permit FINAL_APPROVED by SUPERVISOR,2018-09-24 06:49:56+00:00,request for payment 55879
Permit APPROVED by BUDGET OWNER,2018-09-24 07:35:16+00:00,request for payment 17687
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-24 09:13:26+00:00,request for payment 65933
Permit FINAL_APPROVED by SUPERVISOR,2018-09-24 09:15:48+00:00,request for payment 55854
Permit FINAL_APPROVED by SUPERVISOR,2018-09-24 09:15:48+00:00,request for payment 55856
