concept:name,time:timestamp,case:concept:name
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 14:32:06+00:00,request for payment 184641
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 14:33:52+00:00,request for payment 179058
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 14:34:36+00:00,request for payment 178404
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 14:42:15+00:00,request for payment 172662
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 14:43:06+00:00,request for payment 185234
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 14:48:47+00:00,request for payment 185246
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 14:49:12+00:00,request for payment 185246
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 15:11:04+00:00,request for payment 185251
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 15:11:47+00:00,request for payment 185251
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 15:41:35+00:00,request for payment 184690
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 15:41:40+00:00,request for payment 184690
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 15:47:01+00:00,request for payment 185010
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 16:07:01+00:00,request for payment 184265
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 16:08:00+00:00,request for payment 172614
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 16:14:35+00:00,request for payment 176238
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 16:15:08+00:00,request for payment 180236
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 16:17:40+00:00,request for payment 178667
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 16:19:34+00:00,request for payment 178379
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 16:19:53+00:00,request for payment 184635
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 16:21:04+00:00,request for payment 185256
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 16:21:06+00:00,request for payment 185256
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 16:21:16+00:00,request for payment 178689
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 16:24:14+00:00,request for payment 184840
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 16:24:46+00:00,request for payment 178385
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 16:26:19+00:00,request for payment 185170
Request For Payment REJECTED by EMPLOYEE,2018-12-19 16:26:21+00:00,request for payment 178396
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 16:26:49+00:00,request for payment 185223
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 16:27:54+00:00,request for payment 185228
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 16:28:43+00:00,request for payment 185240
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 16:29:09+00:00,request for payment 185068
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 16:30:50+00:00,request for payment 184651
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 16:30:58+00:00,request for payment 184651
Request For Payment REJECTED by EMPLOYEE,2018-12-19 16:31:35+00:00,request for payment 185006
_END_,2018-12-19 16:31:36+00:00,request for payment 185006
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 16:33:50+00:00,request for payment 184823
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 16:35:28+00:00,request for payment 184829
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 16:37:13+00:00,request for payment 184835
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 16:37:53+00:00,request for payment 185251
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 16:39:09+00:00,request for payment 185246
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 16:40:01+00:00,request for payment 184483
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 16:41:15+00:00,request for payment 184488
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 16:42:05+00:00,request for payment 178462
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 17:36:26+00:00,request for payment 178396
Request Payment,2018-12-19 18:13:35+00:00,request for payment 173295
Request Payment,2018-12-19 18:13:36+00:00,request for payment 178667
Request Payment,2018-12-19 18:24:21+00:00,request for payment 185170
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 19:02:56+00:00,request for payment 185301
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 19:05:34+00:00,request for payment 185301
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 19:41:41+00:00,request for payment 172417
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 19:42:47+00:00,request for payment 179174
Request Payment,2018-12-19 20:14:39+00:00,request for payment 183873
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 21:10:11+00:00,request for payment 185074
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 21:10:14+00:00,request for payment 185074
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 21:13:43+00:00,request for payment 185079
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 21:14:04+00:00,request for payment 185079
Request Payment,2018-12-19 21:16:14+00:00,request for payment 179672
Request Payment,2018-12-19 21:16:16+00:00,request for payment 171735
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 21:18:24+00:00,request for payment 185084
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 21:19:45+00:00,request for payment 185084
Request Payment,2018-12-19 21:20:06+00:00,request for payment 179169
Request Payment,2018-12-19 21:21:17+00:00,request for payment 180073
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 22:37:44+00:00,request for payment 185089
Request For Payment APPROVED by ADMINISTRATION,2018-12-20 01:42:57+00:00,request for payment 174306
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 04:15:19+00:00,request for payment 178724
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 04:15:19+00:00,request for payment 174145
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 04:15:19+00:00,request for payment 171809
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 04:36:04+00:00,request for payment 184823
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 04:40:02+00:00,request for payment 184829
Request Payment,2018-12-20 06:03:15+00:00,request for payment 178619
Request Payment,2018-12-20 06:13:56+00:00,request for payment 179022
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 06:54:44+00:00,request for payment 179048
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 06:55:32+00:00,request for payment 184651
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 06:56:54+00:00,request for payment 179053
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 06:57:41+00:00,request for payment 178452
Request Payment,2018-12-20 07:17:28+00:00,request for payment 172183
Request Payment,2018-12-20 07:25:03+00:00,request for payment 184488
Request Payment,2018-12-20 07:25:10+00:00,request for payment 184483
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 07:30:08+00:00,request for payment 173283
Request For Payment SUBMITTED by EMPLOYEE,2018-12-20 07:34:37+00:00,request for payment 185138
Request For Payment APPROVED by ADMINISTRATION,2018-12-20 07:34:40+00:00,request for payment 185138
Request For Payment APPROVED by BUDGET OWNER,2018-12-20 07:37:26+00:00,request for payment 184817
Request For Payment APPROVED by BUDGET OWNER,2018-12-20 07:40:08+00:00,request for payment 178390
Request For Payment APPROVED by BUDGET OWNER,2018-12-20 07:41:23+00:00,request for payment 172620
Request For Payment APPROVED by BUDGET OWNER,2018-12-20 07:42:32+00:00,request for payment 172626
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 07:45:09+00:00,request for payment 177664
Request Payment,2018-12-20 07:45:31+00:00,request for payment 185246
Request For Payment SUBMITTED by EMPLOYEE,2018-12-20 07:45:42+00:00,request for payment 185143
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 07:46:44+00:00,request for payment 172261
Request For Payment APPROVED by ADMINISTRATION,2018-12-20 07:47:05+00:00,request for payment 185143
Request Payment,2018-12-20 07:50:43+00:00,request for payment 173319
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 08:01:18+00:00,request for payment 179011
Request Payment,2018-12-20 08:04:36+00:00,request for payment 178659
Request For Payment SUBMITTED by EMPLOYEE,2018-12-20 08:08:06+00:00,request for payment 184656
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 08:08:09+00:00,request for payment 178597
Request For Payment APPROVED by ADMINISTRATION,2018-12-20 08:08:22+00:00,request for payment 184656
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 08:08:53+00:00,request for payment 184635
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 08:14:26+00:00,request for payment 185301
Request For Payment SUBMITTED by EMPLOYEE,2018-12-20 08:22:51+00:00,request for payment 185261
Request Payment,2018-12-20 08:22:52+00:00,request for payment 184646
Request Payment,2018-12-20 08:22:53+00:00,request for payment 184641
Request Payment,2018-12-20 08:22:54+00:00,request for payment 185301
Request Payment,2018-12-20 08:22:55+00:00,request for payment 184723
Request For Payment APPROVED by ADMINISTRATION,2018-12-20 08:26:59+00:00,request for payment 185261
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 08:29:51+00:00,request for payment 179058
Request Payment,2018-12-20 08:32:30+00:00,request for payment 179058
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 08:37:08+00:00,request for payment 185143
Request For Payment SUBMITTED by EMPLOYEE,2018-12-20 08:40:34+00:00,request for payment 185186
Request For Payment REJECTED by ADMINISTRATION,2018-12-20 08:41:25+00:00,request for payment 185186
Request Payment,2018-12-20 08:43:56+00:00,request for payment 173780
Request Payment,2018-12-20 08:48:20+00:00,request for payment 178597
Request Payment,2018-12-20 08:48:29+00:00,request for payment 184635
Request Payment,2018-12-20 08:49:32+00:00,request for payment 178642
Request Payment,2018-12-20 08:50:44+00:00,request for payment 171966
Request Payment,2018-12-20 08:50:45+00:00,request for payment 184511
Request Payment,2018-12-20 08:50:46+00:00,request for payment 178672
Request Payment,2018-12-20 08:50:48+00:00,request for payment 179666
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 08:52:04+00:00,request for payment 184750
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 08:57:41+00:00,request for payment 184728
Request Payment,2018-12-20 08:58:14+00:00,request for payment 172411
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 09:02:13+00:00,request for payment 185218
Request For Payment SUBMITTED by EMPLOYEE,2018-12-20 09:03:59+00:00,request for payment 185318
Request For Payment APPROVED by ADMINISTRATION,2018-12-20 09:04:05+00:00,request for payment 185318
Request Payment,2018-12-20 09:05:30+00:00,request for payment 184840
Request For Payment APPROVED by BUDGET OWNER,2018-12-20 09:07:32+00:00,request for payment 184656
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 09:08:27+00:00,request for payment 185261
Request Payment,2018-12-20 09:09:30+00:00,request for payment 178404
Request Payment,2018-12-20 09:11:16+00:00,request for payment 185143
Request For Payment SUBMITTED by EMPLOYEE,2018-12-20 09:11:53+00:00,request for payment 185148
Request For Payment APPROVED by ADMINISTRATION,2018-12-20 09:12:02+00:00,request for payment 185148
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 09:12:39+00:00,request for payment 173330
Request For Payment SUBMITTED by EMPLOYEE,2018-12-20 09:13:17+00:00,request for payment 185324
Request For Payment APPROVED by ADMINISTRATION,2018-12-20 09:13:21+00:00,request for payment 185324
Request Payment,2018-12-20 09:15:01+00:00,request for payment 178177
Request Payment,2018-12-20 09:15:43+00:00,request for payment 173289
Request Payment,2018-12-20 09:15:51+00:00,request for payment 173271
Request Payment,2018-12-20 09:15:53+00:00,request for payment 178683
Request For Payment SUBMITTED by EMPLOYEE,2018-12-20 09:21:46+00:00,request for payment 185329
Request For Payment APPROVED by ADMINISTRATION,2018-12-20 09:21:50+00:00,request for payment 185329
Request Payment,2018-12-20 09:24:50+00:00,request for payment 178689
Request For Payment SUBMITTED by EMPLOYEE,2018-12-20 09:26:10+00:00,request for payment 184845
Request For Payment APPROVED by ADMINISTRATION,2018-12-20 09:26:12+00:00,request for payment 184845
Request For Payment SUBMITTED by EMPLOYEE,2018-12-20 09:26:18+00:00,request for payment 184852
Request For Payment APPROVED by ADMINISTRATION,2018-12-20 09:26:20+00:00,request for payment 184852
Request For Payment APPROVED by BUDGET OWNER,2018-12-20 09:27:00+00:00,request for payment 184738
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 09:28:25+00:00,request for payment 185291
Request For Payment SUBMITTED by EMPLOYEE,2018-12-20 09:31:11+00:00,request for payment 184857
Request For Payment APPROVED by ADMINISTRATION,2018-12-20 09:31:16+00:00,request for payment 184857
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 09:31:23+00:00,request for payment 184430
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 09:33:15+00:00,request for payment 172194
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 09:33:54+00:00,request for payment 172035
Request Payment,2018-12-20 09:38:00+00:00,request for payment 184285
Request For Payment APPROVED by BUDGET OWNER,2018-12-20 09:42:26+00:00,request for payment 171555
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 09:45:05+00:00,request for payment 185148
Request For Payment APPROVED by BUDGET OWNER,2018-12-20 09:47:16+00:00,request for payment 184845
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 09:53:30+00:00,request for payment 174306
Request Payment,2018-12-20 09:58:34+00:00,request for payment 185291
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 10:06:32+00:00,request for payment 178713
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 10:06:49+00:00,request for payment 185206
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 10:07:05+00:00,request for payment 185228
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 10:07:26+00:00,request for payment 185212
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 10:08:06+00:00,request for payment 172638
Request Payment,2018-12-20 10:08:07+00:00,request for payment 172638
Request Payment,2018-12-20 10:10:04+00:00,request for payment 177664
Request Payment,2018-12-20 10:10:58+00:00,request for payment 172261
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 10:12:22+00:00,request for payment 178379
Request Payment,2018-12-20 10:13:25+00:00,request for payment 178573
Request For Payment SUBMITTED by EMPLOYEE,2018-12-20 10:30:45+00:00,request for payment 185195
Request For Payment APPROVED by ADMINISTRATION,2018-12-20 10:30:51+00:00,request for payment 185195
Request Payment,2018-12-20 10:32:29+00:00,request for payment 184171
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 10:41:35+00:00,request for payment 176238
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-20 10:41:35+00:00,request for payment 180236
Request For Payment SUBMITTED by EMPLOYEE,2018-12-20 10:43:09+00:00,request for payment 184777
